ensembl_gene_id	external_gene_id	refseq_mrna
ENSMUSG00000031158	Timm17b	NM_011591
ENSMUSG00000024645	Timm21	NM_025969
ENSMUSG00000013701	Timm23	NM_016897
ENSMUSG00000003438	Timm50	NM_025616
ENSMUSG00000048007	Timm8a1	NM_013898
ENSMUSG00000039016	Timm8b	NM_013897
ENSMUSG00000021079	Timm9	NM_013896
ENSMUSG00000021079	Timm9	NM_001024854
ENSMUSG00000002846	Timmdc1	NM_024273
ENSMUSG00000001131	Timp1	NM_001044384
ENSMUSG00000001131	Timp1	NM_011593
ENSMUSG00000017466	Timp2	NM_011594
ENSMUSG00000028776	Tinagl1	NM_001168333
ENSMUSG00000028776	Tinagl1	NM_023476
ENSMUSG00000007589	Tinf2	NM_145705
ENSMUSG00000034640	Tiparp	NM_178892
ENSMUSG00000032397	Tipin	NM_025372
ENSMUSG00000040843	Tiprl	NM_145513
ENSMUSG00000030516	Tjp1	NM_009386
ENSMUSG00000030516	Tjp1	NM_001163574
ENSMUSG00000024812	Tjp2	NM_001198985
ENSMUSG00000024812	Tjp2	NM_011597
ENSMUSG00000025574	Tk1	NM_009387
ENSMUSG00000035824	Tk2	NM_021028
ENSMUSG00000038217	Tlcd2	NM_027249
ENSMUSG00000034105	Tldc1	NM_028883
ENSMUSG00000008305	Tle1	NM_011599
ENSMUSG00000034771	Tle2	NM_001252401
ENSMUSG00000034771	Tle2	NM_019725
ENSMUSG00000032280	Tle3	NM_001083927
ENSMUSG00000032280	Tle3	NM_009389
ENSMUSG00000032280	Tle3	NM_001083928
ENSMUSG00000024642	Tle4	NM_011600
ENSMUSG00000034758	Tle6	NM_053254
ENSMUSG00000041997	Tlk1	NM_172664
ENSMUSG00000028465	Tln1	NM_011602
ENSMUSG00000044827	Tlr1	NM_030682
ENSMUSG00000044827	Tlr1	NM_001276445
ENSMUSG00000033777	Tlr13	NM_205820
ENSMUSG00000031639	Tlr3	NM_126166
ENSMUSG00000039005	Tlr4	NM_021297
ENSMUSG00000079164	Tlr5	NM_016928
ENSMUSG00000051498	Tlr6	NM_011604
ENSMUSG00000044583	Tlr7	NM_133211
ENSMUSG00000040522	Tlr8	NM_133212
ENSMUSG00000028563	Tm2d1	NM_053157
ENSMUSG00000031556	Tm2d2	NM_027194
ENSMUSG00000078681	Tm2d3	NM_026795
ENSMUSG00000078681	Tm2d3	NM_178056
ENSMUSG00000027800	Tm4sf1	NM_008536
ENSMUSG00000038623	Tm6sf1	NM_145375
ENSMUSG00000036151	Tm6sf2	NM_181540
ENSMUSG00000024799	Tm7sf2	NM_028454
ENSMUSG00000040234	Tm7sf3	NM_026281
ENSMUSG00000002320	Tm9sf1	NM_028780
ENSMUSG00000025544	Tm9sf2	NM_080556
ENSMUSG00000025016	Tm9sf3	NM_133352
ENSMUSG00000068040	Tm9sf4	NM_133847
ENSMUSG00000025591	Tma16	NM_025465
ENSMUSG00000091537	Tma7	NM_183250
ENSMUSG00000006301	Tmbim1	NM_027154
ENSMUSG00000020225	Tmbim4	NM_026617
ENSMUSG00000023010	Tmbim6	NM_026669
ENSMUSG00000023010	Tmbim6	NM_001171034
ENSMUSG00000023010	Tmbim6	NM_001171036
ENSMUSG00000023010	Tmbim6	NM_001171035
ENSMUSG00000024749	Tmc1	NM_028953
ENSMUSG00000060332	Tmc2	NM_138655
ENSMUSG00000038540	Tmc3	NM_177695
ENSMUSG00000019734	Tmc4	NM_181820
ENSMUSG00000025572	Tmc6	NM_145439
ENSMUSG00000025572	Tmc6	NM_181321
ENSMUSG00000042246	Tmc7	NM_172476
ENSMUSG00000050106	Tmc8	NM_001195090
ENSMUSG00000050106	Tmc8	NM_181856
ENSMUSG00000050106	Tmc8	NM_001195089
ENSMUSG00000050106	Tmc8	NM_001195088
ENSMUSG00000042066	Tmcc2	NM_178874
ENSMUSG00000020023	Tmcc3	NM_172051
ENSMUSG00000020023	Tmcc3	NM_001168684
ENSMUSG00000020023	Tmcc3	NM_177026
ENSMUSG00000052428	Tmco1	NM_001039483
ENSMUSG00000038497	Tmco3	NM_172282
ENSMUSG00000041143	Tmco4	NM_029857
ENSMUSG00000006850	Tmco6	NM_028036
ENSMUSG00000032180	Tmed1	NM_010744
ENSMUSG00000021248	Tmed10	NM_026775
ENSMUSG00000029390	Tmed2	NM_019770
ENSMUSG00000032353	Tmed3	NM_025360
ENSMUSG00000004394	Tmed4	NM_134020
ENSMUSG00000063406	Tmed5	NM_028876
ENSMUSG00000033184	Tmed7	NM_025698
ENSMUSG00000034111	Tmed8	NM_001033475
ENSMUSG00000028347	Tmeff1	NM_021436
ENSMUSG00000045980	Tmem104	NM_001033393
ENSMUSG00000029571	Tmem106b	NM_027992
ENSMUSG00000052369	Tmem106c	NM_201359
ENSMUSG00000052369	Tmem106c	NM_001252153
ENSMUSG00000020895	Tmem107	NM_028336
ENSMUSG00000020895	Tmem107	NM_025838
ENSMUSG00000034659	Tmem109	NM_134142
ENSMUSG00000043284	Tmem11	NM_173453
ENSMUSG00000043284	Tmem11	NM_001168507
ENSMUSG00000010045	Tmem115	NM_019704
ENSMUSG00000029452	Tmem116	NM_001161626
ENSMUSG00000029452	Tmem116	NM_001161627
ENSMUSG00000029452	Tmem116	NM_029912
ENSMUSG00000054675	Tmem119	NM_146162
ENSMUSG00000039886	Tmem120a	NM_172541
ENSMUSG00000054434	Tmem120b	NM_001039723
ENSMUSG00000050912	Tmem123	NM_133739
ENSMUSG00000030615	Tmem126a	NM_025460
ENSMUSG00000030614	Tmem126b	NM_026734
ENSMUSG00000034850	Tmem127	NM_175145
ENSMUSG00000067365	Tmem128	NM_025480
ENSMUSG00000019295	Tmem129	NM_026698
ENSMUSG00000026116	Tmem131	NM_018872
ENSMUSG00000024736	Tmem132a	NM_133804
ENSMUSG00000039428	Tmem135	NM_028343
ENSMUSG00000048503	Tmem136	NM_001034863
ENSMUSG00000024666	Tmem138	NM_028411
ENSMUSG00000057137	Tmem140	NM_197986
ENSMUSG00000026939	Tmem141	NM_001109993
ENSMUSG00000026939	Tmem141	NM_001040130
ENSMUSG00000002781	Tmem143	NM_144801
ENSMUSG00000006315	Tmem147	NM_027215
ENSMUSG00000021361	Tmem14c	NM_025387
ENSMUSG00000055912	Tmem150a	NM_144916
ENSMUSG00000061451	Tmem151a	NM_001001885
ENSMUSG00000019158	Tmem160	NM_026938
ENSMUSG00000047045	Tmem164	NM_001199357
ENSMUSG00000047045	Tmem164	NM_177592
ENSMUSG00000047045	Tmem164	NM_001199360
ENSMUSG00000029234	Tmem165	NM_011626
ENSMUSG00000012422	Tmem167	NM_025335
ENSMUSG00000068732	Tmem167b	NM_026198
ENSMUSG00000029569	Tmem168	NM_028990
ENSMUSG00000026188	Tmem169	NM_175564
ENSMUSG00000049904	Tmem17	NM_153596
ENSMUSG00000031953	Tmem170	NM_025781
ENSMUSG00000087370	Tmem170b	NM_001163572
ENSMUSG00000052485	Tmem171	NM_001025606
ENSMUSG00000024349	Tmem173	NM_028261
ENSMUSG00000013495	Tmem175	NM_001163532
ENSMUSG00000013495	Tmem175	NM_001163531
ENSMUSG00000013495	Tmem175	NM_028223
ENSMUSG00000023367	Tmem176a	NM_025326
ENSMUSG00000023367	Tmem176a	NM_001098271
ENSMUSG00000029810	Tmem176b	NM_001164207
ENSMUSG00000029810	Tmem176b	NM_001164208
ENSMUSG00000029810	Tmem176b	NM_001164209
ENSMUSG00000029810	Tmem176b	NM_023056
ENSMUSG00000079437	Tmem179b	NM_026325
ENSMUSG00000043061	Tmem18	NM_172049
ENSMUSG00000025227	Tmem180	NM_029186
ENSMUSG00000038141	Tmem181a	NM_001033178
ENSMUSG00000042305	Tmem183a	NM_020588
ENSMUSG00000042305	Tmem183a	NM_001042485
ENSMUSG00000036687	Tmem184a	NM_144914
ENSMUSG00000036687	Tmem184a	NM_001161548
ENSMUSG00000031617	Tmem184c	NM_145599
ENSMUSG00000043140	Tmem186	NM_025708
ENSMUSG00000090213	Tmem189	NM_145538
ENSMUSG00000069520	Tmem19	NM_133683
ENSMUSG00000055692	Tmem191c	NM_177473
ENSMUSG00000025521	Tmem192	NM_028427
ENSMUSG00000025521	Tmem192	NM_001163747
ENSMUSG00000040195	Tmem194	NM_173732
ENSMUSG00000040195	Tmem194	NM_001113211
ENSMUSG00000043015	Tmem194b	NM_001142647
ENSMUSG00000051703	Tmem198	NM_177056
ENSMUSG00000047090	Tmem198b	NM_178066
ENSMUSG00000024754	Tmem2	NM_031997
ENSMUSG00000024754	Tmem2	NM_001033759
ENSMUSG00000040883	Tmem205	NM_001253868
ENSMUSG00000040883	Tmem205	NM_001253870
ENSMUSG00000040883	Tmem205	NM_178577
ENSMUSG00000040883	Tmem205	NM_001253867
ENSMUSG00000026627	Tmem206	NM_025864
ENSMUSG00000014856	Tmem208	NM_025486
ENSMUSG00000029782	Tmem209	NM_178625
ENSMUSG00000038828	Tmem214	NM_144525
ENSMUSG00000024667	Tmem216	NM_001277860
ENSMUSG00000024667	Tmem216	NM_026798
ENSMUSG00000024667	Tmem216	NM_001277861
ENSMUSG00000032121	Tmem218	NM_025464
ENSMUSG00000060538	Tmem219	NM_028389
ENSMUSG00000060538	Tmem219	NM_026827
ENSMUSG00000050270	Tmem220	NM_177392
ENSMUSG00000028857	Tmem222	NM_025667
ENSMUSG00000075043	Tmem223	NM_025791
ENSMUSG00000046157	Tmem229b	NM_001170401
ENSMUSG00000046157	Tmem229b	NM_178745
ENSMUSG00000027341	Tmem230	NM_027478
ENSMUSG00000027341	Tmem230	NM_001141971
ENSMUSG00000031951	Tmem231	NM_001033321
ENSMUSG00000028797	Tmem234	NM_029748
ENSMUSG00000038079	Tmem237	NM_001033449
ENSMUSG00000038079	Tmem237	NM_001037812
ENSMUSG00000030431	Tmem238	NM_029384
ENSMUSG00000049411	Tmem241	NM_178801
ENSMUSG00000004945	Tmem242	NM_027457
ENSMUSG00000055296	Tmem245	NM_175518
ENSMUSG00000053094	Tmem248	NM_001081394
ENSMUSG00000053094	Tmem248	NM_027854
ENSMUSG00000002032	Tmem25	NM_027865
ENSMUSG00000046675	Tmem251	NM_177140
ENSMUSG00000048572	Tmem252	NM_183160
ENSMUSG00000072676	Tmem254a	NM_026679
ENSMUSG00000072676	Tmem254a	NM_025311
ENSMUSG00000021867	Tmem254b	NM_001270495
ENSMUSG00000021867	Tmem254b	NM_001270496
ENSMUSG00000072680	Tmem254c	NM_001270498
ENSMUSG00000072680	Tmem254c	NM_001270499
ENSMUSG00000036502	Tmem255a	NM_172930
ENSMUSG00000070394	Tmem256	NM_026982
ENSMUSG00000036372	Tmem258	NM_026919
ENSMUSG00000036372	Tmem258	NM_001163431
ENSMUSG00000013858	Tmem259	NM_001003949
ENSMUSG00000036339	Tmem260	NM_172600
ENSMUSG00000041353	Tmem29	NM_001164684
ENSMUSG00000041353	Tmem29	NM_001164683
ENSMUSG00000090483	Tmem29	NM_001164686
ENSMUSG00000032328	Tmem30a	NM_133718
ENSMUSG00000037720	Tmem33	NM_028975
ENSMUSG00000037720	Tmem33	NM_030108
ENSMUSG00000031791	Tmem38a	NM_144534
ENSMUSG00000002845	Tmem39a	NM_001205286
ENSMUSG00000002845	Tmem39a	NM_001205287
ENSMUSG00000002845	Tmem39a	NM_026407
ENSMUSG00000053730	Tmem39b	NM_199305
ENSMUSG00000059900	Tmem40	NM_001168256
ENSMUSG00000059900	Tmem40	NM_001168257
ENSMUSG00000059900	Tmem40	NM_144805
ENSMUSG00000059900	Tmem40	NM_001168258
ENSMUSG00000059900	Tmem40	NM_001168259
ENSMUSG00000022856	Tmem41a	NM_025693
ENSMUSG00000047554	Tmem41b	NM_153525
ENSMUSG00000030095	Tmem43	NM_028766
ENSMUSG00000022537	Tmem44	NM_172614
ENSMUSG00000034620	Tmem5	NM_153059
ENSMUSG00000028822	Tmem50a	NM_027935
ENSMUSG00000048772	Tmem53	NM_026837
ENSMUSG00000035953	Tmem55b	NM_001033271
ENSMUSG00000028132	Tmem56	NM_178936
ENSMUSG00000028826	Tmem57	NM_025382
ENSMUSG00000045435	Tmem60	NM_177601
ENSMUSG00000054484	Tmem62	NM_175285
ENSMUSG00000026519	Tmem63a	NM_144794
ENSMUSG00000062373	Tmem65	NM_175212
ENSMUSG00000031532	Tmem66	NM_026432
ENSMUSG00000028232	Tmem68	NM_028097
ENSMUSG00000055900	Tmem69	NM_177670
ENSMUSG00000001420	Tmem79	NM_024246
ENSMUSG00000024180	Tmem8	NM_021793
ENSMUSG00000048174	Tmem81	NM_029025
ENSMUSG00000043085	Tmem82	NM_145987
ENSMUSG00000010307	Tmem86a	NM_026436
ENSMUSG00000045282	Tmem86b	NM_023440
ENSMUSG00000014353	Tmem87b	NM_028248
ENSMUSG00000045377	Tmem88	NM_025915
ENSMUSG00000073680	Tmem88b	NM_001033394
ENSMUSG00000078716	Tmem8b	NM_001085508
ENSMUSG00000026411	Tmem9	NM_025439
ENSMUSG00000026411	Tmem9	NM_001160146
ENSMUSG00000026411	Tmem9	NM_001160145
ENSMUSG00000075610	Tmem92	NM_001163172
ENSMUSG00000075610	Tmem92	NM_001034896
ENSMUSG00000031021	Tmem9b	NM_020050
ENSMUSG00000030059	Tmf1	NM_001081111
ENSMUSG00000028328	Tmod1	NM_021883
ENSMUSG00000032186	Tmod2	NM_016711
ENSMUSG00000032186	Tmod2	NM_001038710
ENSMUSG00000058587	Tmod3	NM_016963
ENSMUSG00000019961	Tmpo	NM_001080129
ENSMUSG00000019961	Tmpo	NM_001080130
ENSMUSG00000019961	Tmpo	NM_001080131
ENSMUSG00000019961	Tmpo	NM_001080132
ENSMUSG00000019961	Tmpo	NM_011605
ENSMUSG00000079260	Tmppe	NM_001200002
ENSMUSG00000079523	Tmsb10	NM_025284
ENSMUSG00000079523	Tmsb10	NM_001039392
ENSMUSG00000079523	Tmsb10	NM_001190327
ENSMUSG00000089768	Tmsb15b1	NM_001081983
ENSMUSG00000089996	Tmsb15b2	NM_001080967
ENSMUSG00000072955	Tmsb15l	NM_207267
ENSMUSG00000049775	Tmsb4x	NM_021278
ENSMUSG00000030306	Tmtc1	NM_198967
ENSMUSG00000036676	Tmtc3	NM_001110013
ENSMUSG00000036676	Tmtc3	NM_001033332
ENSMUSG00000041594	Tmtc4	NM_028651
ENSMUSG00000034757	Tmub2	NM_028076
ENSMUSG00000021072	Tmx1	NM_028339
ENSMUSG00000050043	Tmx2	NM_025868
ENSMUSG00000024614	Tmx3	NM_198295
ENSMUSG00000034723	Tmx4	NM_029148
ENSMUSG00000028364	Tnc	NM_011607
ENSMUSG00000021281	Tnfaip2	NM_009396
ENSMUSG00000019850	Tnfaip3	NM_009397
ENSMUSG00000019850	Tnfaip3	NM_001166402
ENSMUSG00000053475	Tnfaip6	NM_009398
ENSMUSG00000062210	Tnfaip8	NM_001177759
ENSMUSG00000062210	Tnfaip8	NM_001177760
ENSMUSG00000062210	Tnfaip8	NM_134131
ENSMUSG00000044469	Tnfaip8l1	NM_025566
ENSMUSG00000022074	Tnfrsf10b	NM_020275
ENSMUSG00000026321	Tnfrsf11a	NM_009399
ENSMUSG00000023905	Tnfrsf12a	NM_001161746
ENSMUSG00000023905	Tnfrsf12a	NM_013749
ENSMUSG00000068105	Tnfrsf13c	NM_028075
ENSMUSG00000041954	Tnfrsf18	NM_021985
ENSMUSG00000041954	Tnfrsf18	NM_009400
ENSMUSG00000060548	Tnfrsf19	NM_013869
ENSMUSG00000060548	Tnfrsf19	NM_001164155
ENSMUSG00000030341	Tnfrsf1a	NM_011609
ENSMUSG00000028599	Tnfrsf1b	NM_011610
ENSMUSG00000010751	Tnfrsf22	NM_023680
ENSMUSG00000037613	Tnfrsf23	NM_024290
ENSMUSG00000024793	Tnfrsf25	NM_033042
ENSMUSG00000045362	Tnfrsf26	NM_175649
ENSMUSG00000029075	Tnfrsf4	NM_011659
ENSMUSG00000028602	Tnfrsf8	NM_009401
ENSMUSG00000028965	Tnfrsf9	NM_011612
ENSMUSG00000028965	Tnfrsf9	NM_001077508
ENSMUSG00000028965	Tnfrsf9	NM_001077509
ENSMUSG00000089669	Tnfsf13	NM_023517
ENSMUSG00000089669	Tnfsf13	NM_001159505
ENSMUSG00000050395	Tnfsf15	NM_177371
ENSMUSG00000066755	Tnfsf18	NM_183391
ENSMUSG00000035678	Tnfsf9	NM_009404
ENSMUSG00000020400	Tnip1	NM_001271456
ENSMUSG00000020400	Tnip1	NM_021327
ENSMUSG00000020400	Tnip1	NM_001199276
ENSMUSG00000020400	Tnip1	NM_001271455
ENSMUSG00000020400	Tnip1	NM_001199275
ENSMUSG00000059866	Tnip2	NM_139064
ENSMUSG00000001583	Tnk1	NM_031880
ENSMUSG00000022791	Tnk2	NM_001110147
ENSMUSG00000022791	Tnk2	NM_016788
ENSMUSG00000031529	Tnks	NM_175091
ENSMUSG00000033955	Tnks1bp1	NM_001081260
ENSMUSG00000024811	Tnks2	NM_001163635
ENSMUSG00000026725	Tnn	NM_177839
ENSMUSG00000091898	Tnnc1	NM_009393
ENSMUSG00000017300	Tnnc2	NM_009394
ENSMUSG00000026414	Tnnt2	NM_001130174
ENSMUSG00000026414	Tnnt2	NM_001130177
ENSMUSG00000026414	Tnnt2	NM_001130175
ENSMUSG00000026414	Tnnt2	NM_001130176
ENSMUSG00000026414	Tnnt2	NM_001130179
ENSMUSG00000026414	Tnnt2	NM_001130178
ENSMUSG00000026414	Tnnt2	NM_001136083
ENSMUSG00000026414	Tnnt2	NM_001130181
ENSMUSG00000026414	Tnnt2	NM_001130180
ENSMUSG00000026414	Tnnt2	NM_011619
ENSMUSG00000009470	Tnpo1	NM_001048267
ENSMUSG00000009470	Tnpo1	NM_178716
ENSMUSG00000031691	Tnpo2	NM_145390
ENSMUSG00000031691	Tnpo2	NM_001122843
ENSMUSG00000012535	Tnpo3	NM_177296
ENSMUSG00000039477	Tnrc18	NM_178242
ENSMUSG00000052707	Tnrc6a	NM_144925
ENSMUSG00000047888	Tnrc6b	NM_177124
ENSMUSG00000047888	Tnrc6b	NM_144812
ENSMUSG00000025571	Tnrc6c	NM_198022
ENSMUSG00000055322	Tns1	NM_027884
ENSMUSG00000020422	Tns3	NM_001083587
ENSMUSG00000017607	Tns4	NM_172564
ENSMUSG00000033327	Tnxb	NM_031176
ENSMUSG00000037573	Tob1	NM_009427
ENSMUSG00000048546	Tob2	NM_020507
ENSMUSG00000028688	Toe1	NM_026654
ENSMUSG00000025139	Tollip	NM_023764
ENSMUSG00000042870	Tom1	NM_001136259
ENSMUSG00000042870	Tom1	NM_011622
ENSMUSG00000020541	Tom1l1	NM_028011
ENSMUSG00000000538	Tom1l2	NM_153080
ENSMUSG00000000538	Tom1l2	NM_001039093
ENSMUSG00000000538	Tom1l2	NM_001039092
ENSMUSG00000093904	Tomm20	NM_024214
ENSMUSG00000018322	Tomm34	NM_025996
ENSMUSG00000002984	Tomm40	NM_016871
ENSMUSG00000002984	Tomm40	NM_001109748
ENSMUSG00000005674	Tomm40l	NM_001037170
ENSMUSG00000078713	Tomm5	NM_001099675
ENSMUSG00000078713	Tomm5	NM_001134646
ENSMUSG00000033475	Tomm6	NM_025365
ENSMUSG00000033475	Tomm6	NM_001164729
ENSMUSG00000028998	Tomm7	NM_025394
ENSMUSG00000022752	Tomm70a	NM_138599
ENSMUSG00000078630	Tomt	NM_001081679
ENSMUSG00000059323	Tonsl	NM_183091
ENSMUSG00000070544	Top1	NM_009408
ENSMUSG00000000934	Top1mt	NM_028404
ENSMUSG00000020914	Top2a	NM_011623
ENSMUSG00000017485	Top2b	NM_009409
ENSMUSG00000002814	Top3a	NM_009410
ENSMUSG00000022779	Top3b	NM_011624
ENSMUSG00000032555	Topbp1	NM_176979
ENSMUSG00000026849	Tor1a	NM_144884
ENSMUSG00000026466	Tor1aip1	NM_144791
ENSMUSG00000026466	Tor1aip1	NM_001160018
ENSMUSG00000026466	Tor1aip1	NM_001160019
ENSMUSG00000050565	Tor1aip2	NM_172843
ENSMUSG00000050565	Tor1aip2	NM_001160180
ENSMUSG00000050565	Tor1aip2	NM_001160182
ENSMUSG00000050565	Tor1aip2	NM_022329
ENSMUSG00000050565	Tor1aip2	NM_001160181
ENSMUSG00000026848	Tor1b	NM_133673
ENSMUSG00000009563	Tor2a	NM_152800
ENSMUSG00000060519	Tor3a	NM_023141
ENSMUSG00000041272	Tox	NM_145711
ENSMUSG00000016831	Tox4	NM_023434
ENSMUSG00000035274	Tpbg	NM_011627
ENSMUSG00000035274	Tpbg	NM_001164792
ENSMUSG00000032741	Tpcn1	NM_145853
ENSMUSG00000048677	Tpcn2	NM_146206
ENSMUSG00000027506	Tpd52	NM_009412
ENSMUSG00000027506	Tpd52	NM_001025263
ENSMUSG00000027506	Tpd52	NM_001025262
ENSMUSG00000027506	Tpd52	NM_001025261
ENSMUSG00000027506	Tpd52	NM_001025264
ENSMUSG00000020308	Tpgs1	NM_148934
ENSMUSG00000024269	Tpgs2	NM_001142698
ENSMUSG00000024269	Tpgs2	NM_001142697
ENSMUSG00000024269	Tpgs2	NM_001004361
ENSMUSG00000029735	Tpk1	NM_013861
ENSMUSG00000032366	Tpm1	NM_001164253
ENSMUSG00000032366	Tpm1	NM_001164249
ENSMUSG00000032366	Tpm1	NM_024427
ENSMUSG00000032366	Tpm1	NM_001164252
ENSMUSG00000032366	Tpm1	NM_001164256
ENSMUSG00000032366	Tpm1	NM_001164250
ENSMUSG00000032366	Tpm1	NM_001164255
ENSMUSG00000032366	Tpm1	NM_001164248
ENSMUSG00000032366	Tpm1	NM_001164251
ENSMUSG00000032366	Tpm1	NM_001164254
ENSMUSG00000027940	Tpm3	NM_022314
ENSMUSG00000027940	Tpm3	NM_001253738
ENSMUSG00000027940	Tpm3	NM_001253740
ENSMUSG00000031799	Tpm4	NM_001001491
ENSMUSG00000030894	Tpp1	NM_009906
ENSMUSG00000041763	Tpp2	NM_009418
ENSMUSG00000014846	Tppp3	NM_026481
ENSMUSG00000006005	Tpr	NM_133780
ENSMUSG00000002871	Tpra1	NM_011906
ENSMUSG00000029030	Tprgl	NM_026388
ENSMUSG00000054226	Tprkb	NM_001170488
ENSMUSG00000054226	Tprkb	NM_176842
ENSMUSG00000024173	Tpsab1	NM_031187
ENSMUSG00000033825	Tpsb2	NM_010781
ENSMUSG00000034118	Tpst1	NM_013837
ENSMUSG00000034118	Tpst1	NM_001130476
ENSMUSG00000029344	Tpst2	NM_009419
ENSMUSG00000060126	Tpt1	NM_009429
ENSMUSG00000027469	Tpx2	NM_028109
ENSMUSG00000027469	Tpx2	NM_001141977
ENSMUSG00000027469	Tpx2	NM_001141978
ENSMUSG00000027469	Tpx2	NM_001141976
ENSMUSG00000027469	Tpx2	NM_001141975
ENSMUSG00000029817	Tra2a	NM_198102
ENSMUSG00000022858	Tra2b	NM_009186
ENSMUSG00000015363	Trabd	NM_026485
ENSMUSG00000070867	Trabd2b	NM_001085549
ENSMUSG00000031887	Tradd	NM_001033161
ENSMUSG00000026875	Traf1	NM_009421
ENSMUSG00000026942	Traf2	NM_009422
ENSMUSG00000021277	Traf3	NM_011632
ENSMUSG00000021277	Traf3	NM_001048206
ENSMUSG00000034292	Traf3ip1	NM_028718
ENSMUSG00000019842	Traf3ip2	NM_134000
ENSMUSG00000037318	Traf3ip3	NM_153137
ENSMUSG00000027164	Traf6	NM_009424
ENSMUSG00000052752	Traf7	NM_153792
ENSMUSG00000052752	Traf7	NM_001172113
ENSMUSG00000052752	Traf7	NM_001172114
ENSMUSG00000042726	Trafd1	NM_001163470
ENSMUSG00000042726	Trafd1	NM_172275
ENSMUSG00000032586	Traip	NM_011634
ENSMUSG00000026028	Trak2	NM_172406
ENSMUSG00000025935	Tram1	NM_028173
ENSMUSG00000005981	Trap1	NM_026508
ENSMUSG00000049299	Trappc1	NM_001024206
ENSMUSG00000000374	Trappc10	NM_001081055
ENSMUSG00000020628	Trappc12	NM_178811
ENSMUSG00000020628	Trappc12	NM_001161410
ENSMUSG00000020628	Trappc12	NM_001161411
ENSMUSG00000079317	Trappc2	NM_025432
ENSMUSG00000028847	Trappc3	NM_013718
ENSMUSG00000032112	Trappc4	NM_021789
ENSMUSG00000040236	Trappc5	NM_025701
ENSMUSG00000002043	Trappc6a	NM_025960
ENSMUSG00000020993	Trappc6b	NM_030057
ENSMUSG00000033382	Trappc8	NM_177038
ENSMUSG00000033382	Trappc8	NM_029491
ENSMUSG00000047921	Trappc9	NM_180662
ENSMUSG00000047921	Trappc9	NM_029640
ENSMUSG00000047921	Trappc9	NM_001164641
ENSMUSG00000047921	Trappc9	NM_001164642
ENSMUSG00000042265	Trem1	NM_021406
ENSMUSG00000023992	Trem2	NM_031254
ENSMUSG00000023992	Trem2	NM_001272078
ENSMUSG00000064043	Trerf1	NM_001097623
ENSMUSG00000064043	Trerf1	NM_172622
ENSMUSG00000049734	Trex1	NM_011637
ENSMUSG00000049734	Trex1	NM_001012236
ENSMUSG00000032554	Trf	NM_133977
ENSMUSG00000029535	Triap1	NM_026933
ENSMUSG00000032501	Trib1	NM_144549
ENSMUSG00000020601	Trib2	NM_144551
ENSMUSG00000032715	Trib3	NM_175093
ENSMUSG00000020455	Trim11	NM_053168
ENSMUSG00000066258	Trim12a	NM_023835
ENSMUSG00000057143	Trim12c	NM_175677
ENSMUSG00000057143	Trim12c	NM_001146007
ENSMUSG00000035235	Trim13	NM_001164220
ENSMUSG00000035235	Trim13	NM_023233
ENSMUSG00000039853	Trim14	NM_029077
ENSMUSG00000047821	Trim16	NM_053169
ENSMUSG00000036964	Trim17	NM_031172
ENSMUSG00000030966	Trim21	NM_009277
ENSMUSG00000030966	Trim21	NM_001082552
ENSMUSG00000029833	Trim24	NM_145076
ENSMUSG00000029833	Trim24	NM_001272064
ENSMUSG00000000275	Trim25	NM_009546
ENSMUSG00000021326	Trim27	NM_009054
ENSMUSG00000005566	Trim28	NM_011588
ENSMUSG00000036989	Trim3	NM_018880
ENSMUSG00000030921	Trim30a	NM_009099
ENSMUSG00000051675	Trim32	NM_053084
ENSMUSG00000051675	Trim32	NM_001161782
ENSMUSG00000033014	Trim33	NM_053170
ENSMUSG00000033014	Trim33	NM_001079830
ENSMUSG00000056144	Trim34a	NM_030684
ENSMUSG00000090215	Trim34b	NM_001243916
ENSMUSG00000033949	Trim36	NM_178872
ENSMUSG00000033949	Trim36	NM_001170855
ENSMUSG00000018548	Trim37	NM_197987
ENSMUSG00000040365	Trim41	NM_145377
ENSMUSG00000079162	Trim43b	NM_001170884
ENSMUSG00000027189	Trim44	NM_020267
ENSMUSG00000033233	Trim45	NM_194343
ENSMUSG00000033233	Trim45	NM_001165953
ENSMUSG00000033233	Trim45	NM_001165952
ENSMUSG00000020773	Trim47	NM_172570
ENSMUSG00000020773	Trim47	NM_001205081
ENSMUSG00000062077	Trim54	NM_021447
ENSMUSG00000043279	Trim56	NM_201373
ENSMUSG00000034317	Trim59	NM_025863
ENSMUSG00000072244	Trim6	NM_001013616
ENSMUSG00000041000	Trim62	NM_178110
ENSMUSG00000028834	Trim63	NM_001039048
ENSMUSG00000054517	Trim65	NM_178802
ENSMUSG00000036913	Trim67	NM_198632
ENSMUSG00000073968	Trim68	NM_198012
ENSMUSG00000040350	Trim7	NM_053166
ENSMUSG00000079259	Trim71	NM_001042503
ENSMUSG00000042828	Trim72	NM_001079932
ENSMUSG00000025034	Trim8	NM_053100
ENSMUSG00000022263	Trio	NM_001081302
ENSMUSG00000019487	Trip10	NM_001242391
ENSMUSG00000019487	Trip10	NM_001242390
ENSMUSG00000019487	Trip10	NM_001242389
ENSMUSG00000019487	Trip10	NM_134125
ENSMUSG00000021188	Trip11	NM_028446
ENSMUSG00000026219	Trip12	NM_133975
ENSMUSG00000021569	Trip13	NM_027182
